Y,MOE,Participant,EAR,MAR,Circularity,EAR_N,MAR_N,Circularity_N,MOE_N
5,3.6654470261394976,10,0.261259953,0.9576345181501744,0.392610407,-2.269195899,26.38487852,0.62659745,4.89554527
5,3.713399306825688,10,0.26132168,0.9703917461290384,0.394587667,-2.264685435,30.20858587,0.813115114,5.237657442
5,3.701678216494867,10,0.255319149,0.9451093318710296,0.413218059,-2.703296679,22.63072073,2.570545632,5.154034148
5,3.855890283668705,10,0.245107942,0.9451093318710296,0.381942623,-3.449440263,22.63072073,-0.379709212,6.254249289
5,3.78933684006476,10,0.250452115,0.9490474259918924,0.397514393,-3.058935945,23.81108056,1.089197177,5.779428429
5,3.5637513225221573,10,0.266305738,0.9490474259918924,0.399807955,-1.900495114,23.81108056,1.30555202,4.170004429
5,3.419091816065185,10,0.282959285,0.9674637766705017,0.436968857,-0.683602977,29.33098939,4.81099098,3.137941361
5,3.539466288450026,10,0.271674943,0.9615843008030768,0.416144429,-1.508161711,27.56874174,2.846594067,3.996744563
5,3.1015493126579354,10,0.305991403,0.9490474259918924,0.453579543,0.999377985,23.81108056,6.377899887,0.872456717
5,3.704944950146365,10,0.256146169,0.949007454143534,0.347707235,-2.64286548,23.79909985,-3.609180424,5.177340429
5,3.353801072926412,10,0.282959285,0.9489891546548356,0.436968857,-0.683602977,23.79361497,4.81099098,2.672129148
5,3.8638693684276415,10,0.245605911,0.9489891546548356,0.351988335,-3.413053174,23.79361497,-3.2053384,6.311175507
5,4.21296741086843,10,0.223884177,0.9432167428082896,0.366486105,-5.000282966,22.06345747,-1.837743883,8.801790924
5,3.5782352887453404,10,0.261711961,0.936466975392906,0.361051101,-2.236167187,20.04035846,-2.350435226,4.273339267
5,3.308288778133096,10,0.294005652,0.9726556005069072,0.432156535,0.123566631,30.887128,4.357038036,2.347424884
5,3.4990100290773825,10,0.267062895,0.9344557491769268,0.407758023,-1.845168834,19.43753624,2.055492938,3.708112227
5,3.142827019422278,10,0.299155082,0.9401926739509,0.434677427,0.499840826,21.15705724,4.594837245,1.166949611
5,3.649408884236791,10,0.261075034,0.9527695482391992,0.417708317,-2.282708137,24.92670742,2.994117774,4.781122275
5,6.179868754315272,10,0.152137968,0.9401926739509,0.29365715,-10.2428536,21.15705724,-8.707799273,22.83451014
5,3.9701215028442287,10,0.234313069,0.9302513541677389,0.362645304,-4.238232922,18.1773584,-2.200051838,7.069223883
5,4.845605087225242,10,0.191316225,0.9270428722161148,0.320988435,-7.380057352,17.21568427,-6.129601561,13.3152999
5,4.089847306395996,10,0.22368439,0.9148349998349848,0.367358705,-5.014881636,13.55663456,-1.755430263,7.923399203
5,3.832810751904536,10,0.244459621,0.9369674622141216,0.362433788,-3.496813784,20.19036873,-2.220004423,6.089589993
5,4.740105627945353,10,0.195838148,0.9282935084748865,0.349376631,-7.049635675,17.59053585,-3.451704008,12.56262144
5,3.365506443558321,10,0.276595745,0.9308847609842168,0.423950224,-1.148593552,18.3672086,3.582925499,2.755640292
5,3.3323314690605934,10,0.282608696,0.941745849951907,0.444372616,-0.70922093,21.62258867,5.509397783,2.518955771
5,3.1647194692964997,10,0.293478261,0.92877636598919,0.464774996,0.085029581,17.73526211,7.433982295,1.323139754
5,3.6282823148346095,10,0.261259953,0.9479248674175788,0.428008137,-2.269195899,23.47461754,3.965713955,4.630396253
5,3.0027922747992672,10,0.305051162,0.9160052735711876,0.497403238,0.930673604,13.90739919,10.51184924,0.16788158
5,3.638530723596856,10,0.255261378,0.92877636598919,0.379887666,-2.70751807,17.73526211,-0.573556197,4.703512804
5,3.7696403761643342,10,0.255492479,0.9631147638123408,0.391361838,-2.690631286,28.02746543,0.508818245,5.638905393
5,3.818334124032112,10,0.240059826,0.916628624052994,0.414620546,-3.818311408,14.09423522,2.702844094,5.986307511
5,3.752861457253104,10,0.256200545,0.9614851502070526,0.420902086,-2.638892154,27.53902346,3.295390393,5.519197377
5,4.163509265800908,10,0.222003068,0.9243118310855764,0.359567842,-5.137737585,16.39711287,-2.490353055,8.448935268
5,3.3729193475346126,10,0.277162043,0.9348452168220316,0.395955169,-1.10721355,19.55427087,0.942113421,2.808527133
5,3.3529346887380007,10,0.271674943,0.910908339155392,0.450126556,-1.508161711,12.37970166,6.052174846,2.665947991
5,3.39831088081042,10,0.276533159,0.9397456444173928,0.462298996,-1.153166726,21.02306966,7.200417841,2.989681241
5,3.0083477930289724,10,0.319568168,0.9613721921179142,0.487091682,1.99144639,27.50516668,9.53914596,0.207517034
5,3.2079985188563844,10,0.28716905,0.9212378874552538,0.449906953,-0.375991054,15.47576374,6.031459386,1.631911087
5,3.0054434556542917,10,0.308585592,0.9274365481439564,0.464523196,1.188938087,17.33368025,7.410229698,0.186796243
5,2.9066255328445134,10,0.319076722,0.9274365481439564,0.496481827,1.955535962,17.33368025,10.42493123,-0.518213273
5,3.099281049941612,10,0.292346331,0.9060634447016752,0.427678917,0.002318304,10.92754775,3.934658183,0.856273956
5,3.1754769990598475,10,0.282959285,0.8985307021606405,0.41267854,-0.683602977,8.669768627,2.519652047,1.399888593
5,3.058467179876424,10,0.298251796,0.9121933301736608,0.443402085,0.433836809,12.76485035,5.417846251,0.565090272
5,2.9560958732265448,10,0.304663549,0.9006146599634622,0.460707256,0.902350296,9.294390589,7.050266804,-0.165270611
5,3.25307354403974,10,0.276595745,0.899786299415247,0.46131487,-1.148593552,9.046107159,7.107583885,1.953495682
5,3.041111807535344,10,0.298184311,0.9068118285000988,0.440376947,0.428905579,11.15185985,5.132480816,0.44126959
5,3.1926094581596915,10,0.277004306,0.8843665688626675,0.429893191,-1.118739513,4.424371376,4.143533696,1.522118917
5,3.363957782536197,10,0.270833333,0.9110718994368866,0.445791333,-1.569658982,12.42872538,5.643227254,2.744591478
5,3.4028747177792127,10,0.270833333,0.92161190273187,0.444973562,-1.569658982,15.58786685,5.56608587,3.022241614
5,3.618760944722276,10,0.260416667,0.9423856626880928,0.418466899,-2.330815721,21.81435891,3.065675845,4.562466708
5,3.4645091558579777,10,0.266808504,0.9243605054551868,0.399282664,-1.863757465,16.41170197,1.256000615,3.461968175
5,2.9804667204121693,10,0.30273603,0.9022946634025778,0.418309603,0.761504486,9.797935835,3.050837947,0.008601483
5,3.029365128023916,10,0.295856763,0.896258159530272,0.463297689,0.258829193,7.988622381,7.294625939,0.357463731
5,2.759490979939023,10,0.3125,0.8623409312309447,0.447915011,1.474967974,-2.177344344,5.843556775,-1.567934386
5,3.6193365827877058,10,0.255319149,0.9240859360309036,0.413218059,-2.703296679,16.32940564,2.570545632,4.566573557
5,3.582898247690156,10,0.266748133,0.9557314197169754,0.37713046,-1.868168819,25.8144653,-0.833647163,4.306606819
5,3.298515562734227,10,0.282959285,0.9333456062030596,0.446407598,-0.683602977,19.10479453,5.701360426,2.277698567
5,3.580129778481393,10,0.260416667,0.932325463146196,0.418557615,-2.330815721,18.79902838,3.074233267,4.286855371
5,3.3967863922862698,10,0.276533159,0.939324072789375,0.429130542,-1.153166726,20.89671255,4.071591971,2.978804884
5,3.736641227146997,10,0.25,0.9341603067867492,0.398020341,-3.09197246,19.34898368,1.136923965,5.403475287
5,3.885555627330703,10,0.244625487,0.9505059381516447,0.417004637,-3.484693742,24.24823851,2.927738676,6.465894595
5,3.673828592997312,10,0.25081213,0.9214407743481215,0.366211552,-3.032629277,15.53657477,-1.863642769,4.955342969
5,3.6918085721768144,10,0.244680851,0.9033148634049653,0.418308658,-3.480648242,10.10371905,3.050748761,5.083619865
5,3.6595269560359456,10,0.249945764,0.9146832615711352,0.39789326,-3.095935528,13.51115425,1.12493621,4.853308946
5,3.523789511946908,10,0.266339664,0.9385249147167278,0.435007251,-1.898016103,20.65718194,4.625949988,3.884899704
5,3.578637173573385,10,0.244625487,0.8754258618885076,0.393786243,-3.484693742,1.744584904,0.737515738,4.276206486
5,3.8108197228929295,10,0.25,0.9527049307232324,0.398020341,-3.09197246,24.90733969,1.136923965,5.932696545
5,3.8247372990368578,10,0.255319149,0.9765286720945168,0.413218059,-2.703296679,32.04799871,2.570545632,6.031990512
5,3.3332943928506777,10,0.271633434,0.90543420096336,0.383565703,-1.511194822,10.73894534,-0.226601916,2.525825683
5,3.248732487299267,10,0.276595745,0.8985855815934144,0.428215527,-1.148593552,8.686217568,3.985277342,1.922524718
5,3.5223243695172752,10,0.266567267,0.9389363797734936,0.398076965,-1.881384934,20.78050983,1.142265383,3.874446748
5,3.785087141495131,10,0.245322394,0.92856663776761,0.383102341,-3.433770053,17.67240054,-0.270311476,5.749109253
5,2.9857217015276767,10,0.306228564,0.9143132701396796,0.451603213,1.016707603,13.4002572,6.191469905,0.046092776
5,3.102930666752953,10,0.302539214,0.9387582054638944,0.445710916,0.747122923,20.72710587,5.635641492,0.88231189
5,3.110896576989692,10,0.29215627,0.9088679395520116,0.424082481,-0.011569694,11.76813535,3.595401494,0.939144116
5,3.3382518344934757,10,0.266748133,0.8904724456548829,0.399293944,-1.868168819,6.254477886,1.257064654,2.561194201
5,3.403274038605933,10,0.266748133,0.9078169972311354,0.399293944,-1.868168819,11.45313777,1.257064654,3.025090541
5,3.652508833930648,10,0.25094517,0.9165794485095644,0.365671151,-3.022907934,14.0794959,-1.914619566,4.803238648
5,3.092980311721621,10,0.298361242,0.9228254468170056,0.439474012,0.441834113,15.95160084,5.047305707,0.811321783
5,3.4687634164571794,10,0.261193317,0.9060178233579332,0.415372028,-2.274065053,10.91387373,2.773732491,3.492319898
5,3.159707970615863,10,0.293264337,0.9266296638553354,0.394941344,0.069397957,17.09183387,0.846477944,1.287385569
5,3.175460175716344,10,0.291840323,0.9267273220380224,0.421227801,-0.034656285,17.12110483,3.32611554,1.399768568
5,3.142557681011601,10,0.29215627,0.918117929599633,0.424082481,-0.011569694,14.54062283,3.595401494,1.165028035
5,3.6793591273743935,10,0.261259953,0.9612691930663656,0.394092815,-2.269195899,27.47429491,0.766435053,4.994800177
5,3.9176613460109206,10,0.245163415,0.9604672347010792,0.395129095,-3.445386784,27.23392497,0.864188793,6.694950586
5,3.62601530710278,10,0.266403682,0.96598382780093,0.411315391,-1.893338263,28.88740624,2.391064291,4.614222445
5,3.6441788883262554,10,0.245605911,0.8950318742403656,0.382454017,-3.413053174,7.621069486,-0.331468763,4.743809237
5,3.80166167362794,10,0.249940947,0.9501909196632348,0.375305291,-3.09628751,24.15381843,-1.005817893,5.867359087
5,3.5818589958739446,10,0.255703773,0.9158948606109824,0.412118058,-2.675191775,13.87430526,2.466781021,4.29919235
5,3.440840830198454,10,0.276941629,0.9529120637676308,0.427983262,-1.123319442,24.96942341,3.963367527,3.293108171
5,3.1741659435187803,10,0.298563681,0.94769066756893,0.441503068,0.456626539,23.40442112,5.238709402,1.390534959
5,3.165302493937173,10,0.298563681,0.9450443634372548,0.43814931,0.456626539,22.61124782,4.922344723,1.327299302
5,3.207613652826548,10,0.286974337,0.9205028020696776,0.445630085,-0.39021893,15.25543756,5.628016533,1.629165288
5,3.4749950989931757,10,0.265957447,0.9242008242003124,0.434278589,-1.925945116,16.36384092,4.55721433,3.536779399
5,3.124390407503339,10,0.298563681,0.932829500322336,0.43814931,0.456626539,18.95010279,4.922344723,1.035414901
5,3.4841880147090944,10,0.265897269,0.9264360765121892,0.432546805,-1.930342398,17.03381019,4.393852743,3.602365609
5,3.2618587586986902,10,0.28254194,0.92161190273187,0.445052992,-0.714098812,15.58786685,5.57357854,2.016173178
5,3.2141188220654584,10,0.287761642,0.9249001109859416,0.416687668,-0.332689719,16.57343724,2.897838604,1.67557596
5,3.3860520481799385,10,0.277350098,0.9391218677771256,0.39596423,-1.093472157,20.8361059,0.942968244,2.902221462
5,3.3620059098608266,10,0.27193434,0.9142448581365776,0.413701335,-1.489207273,13.37975216,2.616133652,2.73066598
5,3.226144281690363,10,0.28738253,0.9271375046085176,0.417984783,-0.360391883,17.24404832,3.020197218,1.761370755
5,3.020870144325607,10,0.308794968,0.932829500322336,0.467625561,1.204237425,18.95010279,7.702880026,0.296856868
5,3.5816027700893325,10,0.255261378,0.9142448581365776,0.436917413,-2.70751807,13.37975216,4.806138269,4.297364326
5,3.543128040582121,10,0.255703773,0.9059912092000256,0.409987776,-2.675191775,10.9058967,2.26582861,4.022869076
5,3.5577970022740995,10,0.271482652,0.9658801644834536,0.414065459,-1.522212608,28.85633537,2.650482037,4.12752375
5,4.104394667665792,10,0.22383616,0.9187119434800456,0.366407815,-5.003791607,14.71866584,-1.845129014,8.027186328
5,4.294764131814779,10,0.25497372,1.0950519891713633,0.353135432,-2.728537499,67.57283838,-3.09713119,9.385363873
5,3.959091952787564,10,0.234313069,0.9276669864427908,0.385490752,-4.238232922,17.40274922,-0.045009381,6.990534334
5,3.088241076413831,10,0.298361242,0.9214114426851628,0.439474012,0.441834113,15.52778323,5.047305707,0.777510042
5,3.186912603282085,10,0.271174541,0.8642095629887584,0.436212504,-1.544726568,-1.617261777,4.739643189,1.481475106
5,3.407465710198943,10,0.260793354,0.8886444108240871,0.417029747,-2.303290792,5.706563384,2.930107364,3.054995727
5,3.5481754177332347,10,0.255530395,0.9066666666666664,0.404404386,-2.687860694,11.10835069,1.739139756,4.058879233
5,3.9209400010460858,10,0.229912198,0.9014719332553512,0.370761393,-4.559809195,9.551339998,-1.434450024,6.718341919
5,3.225151238129506,10,0.276441734,0.8915663997156933,0.451041308,-1.159847296,6.582367314,6.138464636,1.754285956
5,3.3298591219048794,10,0.276849466,0.921869718950106,0.41869524,-1.130053888,15.66514177,3.087215655,2.501316984
5,3.1433787979456502,10,0.282009595,0.886462982256549,0.46866669,-0.75299783,5.052726636,7.801091136,1.170886236
5,3.5428543039350595,10,0.260190904,0.9218184656794536,0.41584617,-2.347312403,15.6497797,2.818458943,4.020916121
5,3.7920574612840334,10,0.229912198,0.8718402652749283,0.370761393,-4.559809195,0.669878694,-1.434450024,5.798838509
5,3.06663260096336,10,0.286984607,0.8800763512071862,0.43722373,-0.38946852,3.138470019,4.83503354,0.623345894
5,3.18085470844202,10,0.282378002,0.8982033962161422,0.46124731,-0.726077979,8.571665642,7.101210808,1.438255482
5,3.2698208617432623,10,0.271104449,0.886462982256549,0.403753204,-1.549848295,5.052726636,1.677712792,2.072978242
5,3.698104121655154,10,0.234795197,0.8682970851501398,0.385062006,-4.203003346,-0.392114076,-0.085453572,5.12853502
5,3.035896878882564,10,0.297555584,0.9033480701529486,0.432460374,0.382963884,10.11367207,4.38569959,0.404064048
5,3.7010092751382455,10,0.255954527,0.947290077307916,0.378651558,-2.656868961,23.28435272,-0.690159919,5.149261633
5,3.8358944843977594,10,0.245383844,0.941266532698074,0.381002931,-3.429279832,21.47892353,-0.468351671,6.111590666
5,3.0475212029682086,10,0.300156765,0.9147341058461836,0.442069791,0.573034877,13.52639374,5.292169129,0.48699697
5,3.7562439740513978,10,0.250215728,0.9398713199520192,0.396282957,-3.076209001,21.06073823,0.973034177,5.543329705
5,4.241551014864808,10,0.22383616,0.9494124936217042,0.365935931,-5.003791607,23.9205018,-1.889642496,9.005718635
5,3.8497102315480656,10,0.240280634,0.9250108163138944,0.366925758,-3.802176688,16.6066188,-1.796270752,6.210158142
5,3.5757733347381606,10,0.2550883,0.912137940245747,0.437407778,-2.720165071,12.7482484,4.852395035,4.255774629
5,3.8609010707356783,10,0.234795197,0.9065210268531896,0.385062006,-4.203003346,11.06469825,-0.085453572,6.289998396
5,3.3724736301065903,10,0.255703773,0.8623542325141248,0.436531749,-2.675191775,-2.173357567,4.769758045,2.805347194
5,3.0925520977046066,10,0.28337663,0.8763569924525942,0.436454649,-0.653107141,2.023671457,4.762485062,0.80826672
5,3.062316682532124,10,0.298361242,0.9136766083324576,0.469612453,0.441834113,13.20943138,7.890306248,0.592554278
5,3.109824003510272,10,0.284085091,0.883454634595575,0.402691129,-0.601339186,4.151038505,1.577525834,0.931491916
5,3.082163204972777,10,0.278391841,0.8580490877295163,0.456852773,-1.017350942,-3.463733014,6.686668085,0.734147896
5,2.820850497889812,10,0.294329974,0.8302608531370255,0.453876317,0.147265136,-11.79266443,6.405894991,-1.130169223
5,3.245809083713589,10,0.272092288,0.8831596187060565,0.416672108,-1.477665876,4.062613776,2.8963708,1.901667901
5,3.056349981256545,10,0.284085091,0.8682634621249798,0.402691129,-0.601339186,-0.402191862,1.577525834,0.549985268
5,3.1728546488814127,10,0.261218862,0.8288094822091623,0.413113363,-2.272198433,-12.22768195,2.560669459,1.38117962
5,3.311980284328357,10,0.255530395,0.8463116308877705,0.434196307,-2.687860694,-6.981785687,4.549452536,2.373761675
5,3.113187847735506,10,0.278065519,0.8656701945686355,0.417219208,-1.041195605,-1.179468574,2.947979439,0.955491026
5,3.0169213491890394,10,0.293177077,0.8844921821013326,0.453347097,0.063021746,4.462021269,6.355972876,0.268684467
5,3.512945908160372,10,0.255683811,0.8982033962161422,0.401307773,-2.67665047,8.571665642,1.447031985,3.807536776
5,3.3139846353600166,10,0.26758237,0.8867638627999861,0.42169538,-1.807210278,5.14290917,3.37022293,2.388061577
5,3.0138549763856046,10,0.298024757,0.8982033962161422,0.436352604,0.417246795,8.571665642,4.752858974,0.246807646
5,3.571534973784453,10,0.255683811,0.9131836717741674,0.37146899,-2.67665047,13.06168415,-1.367701464,4.225536341
5,3.422511591798428,10,0.254800617,0.8720580649422659,0.435143417,-2.741186357,0.735159505,4.638794734,3.16233951
5,3.867595428810157,10,0.250001763,0.9669056768909432,0.425277986,-3.091843615,29.16371087,3.708175118,6.337758823
5,3.15963512229656,10,0.298251796,0.9423668507235105,0.480389332,0.433836809,21.80872042,8.906904092,1.286865838
5,3.2934095014192675,10,0.28254194,0.9305263107986728,0.446242165,-0.714098812,18.25977079,5.685754897,2.241269732
5,3.4432941946348774,10,0.276533159,0.9521850223085392,0.429921339,-1.153166726,24.75150822,4.146188943,3.310611527
5,3.627611613503264,10,0.265897269,0.964572019688959,0.408581553,-1.930342398,28.46424683,2.133177608,4.625611181
5,3.2635747103155235,10,0.289315609,0.9442031048466312,0.45970282,-0.219139749,22.35909848,6.955516987,2.028415514
5,3.1580106870004294,10,0.29787234,0.9406840344256598,0.475882546,0.406109574,21.30433208,8.481772758,1.275276419
5,3.15800791623264,10,0.311111111,0.9824913517168212,0.477138815,1.373480408,33.83518492,8.600278366,1.275256651
5,3.4194874642363207,10,0.282608696,0.9663768920667862,0.444306371,-0.70922093,29.00521888,5.503148823,3.140764085
5,3.65161475743726,10,0.260807945,0.9523701404923828,0.427707104,-2.30222461,24.80699345,3.937317083,4.796859922
5,3.4209115858871324,10,0.28254194,0.9665509971390426,0.445339933,-0.714098812,29.05740317,5.600646073,3.15092438
5,3.524167357838948,10,0.260807945,0.9191308461189488,0.430588849,-2.30222461,14.84422298,4.209156079,3.887595419
5,3.6499277800844174,10,0.255319149,0.9318964544896388,0.413309961,-2.703296679,18.67044218,2.57921484,4.784824301
5,3.526194483143862,10,0.261773795,0.923065312434618,0.465987924,-2.231648919,16.02349545,7.548399512,3.902057802
5,3.712410439255424,10,0.25620414,0.9511349238210643,0.448700672,-2.638629457,24.43676357,5.917669248,5.230602436
5,3.6785007235664735,10,0.250392955,0.9210706676083704,0.432233622,-3.063258798,15.42564315,4.364309765,4.988675956
5,3.568377424710829,10,0.260869565,0.9308810673158686,0.395855771,-2.29772195,18.3661015,0.932737103,4.20300903
5,3.3348317091838355,10,0.276595745,0.9224002599870184,0.43084183,-1.148593552,15.82416015,4.233020118,2.536793558
5,3.668765150318936,10,0.261711961,0.9601597230211064,0.467346434,-2.236167187,27.14175489,7.676549549,4.919218193
5,3.1837567108158566,10,0.29787234,0.9483530627962125,0.475882546,0.406109574,23.60295998,8.481772758,1.458959614
5,3.4286610731863068,10,0.276595745,0.9483530627962125,0.428215527,-1.148593552,23.60295998,3.985277342,3.206212552
5,3.513874761235813,10,0.255261378,0.8969565132750914,0.414648539,-2.70751807,8.19793904,2.705484728,3.814163613
5,3.3054903163223432,10,0.282608696,0.9341603067867492,0.444372616,-0.70922093,19.34898368,5.509397783,2.327459455
5,3.2523091478055117,10,0.282608696,0.9191308461189488,0.447215596,-0.70922093,14.84422298,5.777579951,1.948042151
5,3.2946208023943093,10,0.276533159,0.9110718994368866,0.43008875,-1.153166726,12.42872538,4.161981061,2.249911673
5,3.4948779627509587,10,0.260869565,0.911707294630685,0.429172411,-2.29772195,12.61917155,4.075541538,3.678632291
5,3.523334910122637,10,0.260869565,0.9191308461189488,0.429172411,-2.29772195,14.84422298,4.075541538,3.881656379
5,3.218950698421008,10,0.282608696,0.9097034582494152,0.444372616,-0.70922093,12.01856428,5.509397783,1.710048642
5,3.8206358719508926,10,0.244680851,0.934836436753942,0.384656183,-3.480648242,19.55163924,-0.123735399,6.002729169
5,3.600742279025938,10,0.260869565,0.939324072789375,0.429172411,-2.29772195,20.89671255,4.075541538,4.433913805
5,3.656403002261301,10,0.260869565,0.9538442614594695,0.395765938,-2.29772195,25.24882981,0.924263057,4.831021318
5,3.639480305207583,10,0.260869565,0.9494296448367606,0.395855771,-2.29772195,23.92564251,0.932737103,4.710287527
5,6.086231624298847,10,0.138172829,0.8409518416651455,0.302712014,-11.26330092,-8.58826834,-7.85364148,22.16646263
5,3.999788146401428,10,0.223353706,0.8933675043178891,0.381048148,-5.039045086,7.122210053,-0.464086316,7.280878464
5,4.5290382178646365,10,0.202612396,0.917639284070872,0.369505798,-6.55463431,14.39715903,-1.552892018,11.05677585
5,3.9671574877415217,10,0.234313069,0.9295568466920632,0.430825006,-4.238232922,17.96919457,4.231433057,7.048077326
5,3.912339937552393,10,0.23907395,0.9353385606625988,0.413579148,-3.890350409,19.70214018,2.604607624,6.656985372
5,3.648961324521765,10,0.26132168,0.9535527043244048,0.394872565,-2.264685435,25.16144177,0.839989969,4.777929192
5,3.2247928104939154,10,0.293408938,0.9461830338757728,0.465120622,0.079964088,22.95254003,7.466585721,1.751728779
5,3.3624809434711875,10,0.276941629,0.931210949109104,0.463709421,-1.123319442,18.46497654,7.333465119,2.734055074
5,3.0375882563319694,10,0.304735531,0.9256610701080116,0.49358959,0.907610091,16.80151853,10.15210257,0.416131062
5,3.2155448717219457,10,0.28254194,0.9085262872417084,0.446242165,-0.714098812,11.66573234,5.685754897,1.685750011
5,3.6601848629717466,10,0.260869565,0.9548308338187164,0.429172411,-2.29772195,25.54453386,4.075541538,4.858002737
5,3.4959129472276014,10,0.265957447,0.9297640817094684,0.432520489,-1.925945116,18.03130886,4.391370386,3.686016315
5,3.2841726828109006,10,0.282959285,0.9292871551507208,0.44672452,-0.683602977,17.88836028,5.731256082,2.175370299
5,3.8664208600857406,10,0.23907395,0.9243605054551868,0.413579148,-3.890350409,16.41170197,2.604607624,6.329378945
5,2.9747988341346336,10,0.322846612,0.96040372518555,0.497389821,2.23100575,27.21488934,10.51058353,-0.031835652
5,3.2158660349556247,10,0.293895704,0.9451292137952516,0.463954933,0.115532621,22.63667991,7.356624653,1.688041327
5,3.20147849843936,10,0.293408938,0.939342406335076,0.466823972,0.079964088,20.90220764,7.627264997,1.58539446
5,3.5731595798952265,10,0.26132168,0.933744065056183,0.429429124,-2.264685435,19.22422409,4.099757607,4.237126979
5,2.9372737634396966,10,0.315142933,0.9256610701080116,0.514228305,1.668089887,16.80151853,12.09898091,-0.299555628
5,3.0613888630432133,10,0.297804941,0.9116967293327276,0.445179827,0.401184618,12.61600483,5.58554309,0.585934815
5,3.650755061008804,10,0.25620414,0.9353385606625988,0.448700672,-2.638629457,19.70214018,5.917669248,4.790726479
5,3.1457545749887506,10,0.298251796,0.9382269525560056,0.477374771,0.433836809,20.56787413,8.622536359,1.18783605
5,3.314008557661164,10,0.282608696,0.9365676358607636,0.472574186,-0.70922093,20.07052929,8.169690654,2.388232249
5,3.2760692392815027,10,0.276533159,0.9059417770779112,0.429921339,-1.153166726,10.89108047,4.146188943,2.117556852
5,3.140439316994647,10,0.298184311,0.9364297334551124,0.413348974,0.428905579,20.02919598,2.58289499,1.149914716
5,3.8599040913522606,10,0.250433885,0.9666507783886537,0.409313893,-3.060268009,29.08731048,2.202260292,6.282885517
5,2.997587846900849,10,0.315142933,0.9446686272973198,0.481908587,1.668089887,22.49862892,9.050217497,0.130750956
5,3.363328704228897,10,0.282608696,0.9505059381516447,0.444054746,-0.70922093,24.24823851,5.47941265,2.740103364
0,3.145570150859095,16,0.366855512,1.153969748218021,0.50956945,-1.014138916,-1.026592585,-1.125411588,-0.220447045
0,3.256349692523192,16,0.376992072,1.2276180181166612,0.52280036,0.028904533,0.971096192,0.338905508,1.091830534
0,3.0906195503786686,16,0.386285928,1.1938628396578848,0.526844677,0.985234382,0.055496392,0.78650608,-0.871383489
0,3.183000582175255,16,0.367698217,1.1703836378260095,0.539534489,-0.927425315,-0.581370408,2.190937661,0.222948144
0,3.0706947196382965,16,0.387006864,1.1883799333376084,0.545682533,1.059418121,-0.093225912,2.871365954,-1.10741
0,3.4455471696245774,16,0.344961982,1.1885827804728808,0.460962904,-3.266964612,-0.08772374,-6.504890063,3.333035033
0,3.111074195972196,16,0.38935763,1.2113204767101469,0.555690432,1.301309998,0.529029928,3.97897972,-0.629080873
0,3.228764995364135,16,0.376992072,1.2172188059759927,0.52988797,0.028904533,0.689020464,1.123319328,0.765066413
0,3.243474032373853,16,0.366026629,1.1871978670424757,0.508338337,-1.099430251,-0.125289131,-1.261663705,0.939307425
0,3.011034266170863,16,0.386285928,1.1631201643299982,0.55152966,0.985234382,-0.7783901,3.518490604,-1.814138645
0,3.2162997176397456,16,0.36326672,1.1683746492869072,0.506414885,-1.383422562,-0.635863662,-1.474539714,0.617404631
0,3.376541934572924,16,0.363213328,1.226405034860042,0.497682982,-1.388916513,0.93819436,-2.440933959,2.515609528
0,2.982587967504431,16,0.387084592,1.1545138476958468,0.549447742,1.067416321,-1.011834038,3.288076553,-2.151109167
0,3.2090958241258303,16,0.375299486,1.2043720128733029,0.503271131,-0.145261158,0.340554785,-1.822471474,0.532068406
0,3.1073807278767944,16,0.383857196,1.1927904542127932,0.541885853,0.735320002,0.026408236,2.451172361,-0.672833133
0,3.2355974493073902,16,0.365054247,1.1811685890120809,0.503420249,-1.199487604,-0.288831615,-1.805967961,0.846002621
0,3.1152708568915237,16,0.375935779,1.1711417777598858,0.529177557,-0.079787088,-0.560806074,1.044695116,-0.579367867
0,4.634506241787822,16,0.256581537,1.1891287353862352,0.409400105,-12.36123751,-0.072914865,-12.21154869,17.41726312
0,3.3187427087979224,16,0.364123574,1.2084324572475516,0.527350789,-1.295252992,0.450693206,0.842519407,1.830928702
0,3.0758771972718857,16,0.373358427,1.1484046723283987,0.543194429,-0.34499446,-1.177543716,2.595997689,-1.046019159
0,3.133365093540565,16,0.361965604,1.1341703896858464,0.497098581,-1.517306272,-1.563644662,-2.505611942,-0.365026295
0,2.91624595512502,16,0.40238623,1.1734572159873111,0.555501101,2.64194188,-0.498000458,3.958025668,-2.936986542
0,2.952467159672897,16,0.387006864,1.1426250561328504,0.553027617,1.059418121,-1.334314193,3.684275469,-2.507915669
0,2.9695362728016423,16,0.387084592,1.149461737771701,0.520923127,1.067416321,-1.148871111,0.131144736,-2.305717555
0,3.196111803404416,16,0.367698217,1.1752046104907523,0.509832128,-0.927425315,-0.450602869,-1.096340007,0.378261674
0,3.056006389295568,16,0.386210004,1.1802602383676528,0.522921966,0.977421866,-0.313470373,0.352364098,-1.281405724
0,3.1361588207705133,16,0.37250275,1.1682277855254968,0.512453329,-0.433042898,-0.6398473,-0.806241255,-0.331932228
0,3.0548243901727834,16,0.375277198,1.1464059382882077,0.524929716,-0.147554535,-1.231758819,0.574569782,-1.295407505
0,2.8675440196301745,16,0.395063165,1.1328610166872124,0.53588215,1.888404701,-1.59916104,1.786718911,-3.513902252
